id,name,abbr,color,photo,gp,g,a,pts,plusMinus
8476897,Oskar Sundqvist,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476897.png,49,4,11,15,-17
8477953,Kasperi Kapanen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477953.png,30,7,8,15,6
8482073,Braden Schneider,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482073.png,69,2,13,15,-8
8483752,Dominic James,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483752.png,43,7,8,15,4
8484136,Max Sasson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484136.png,58,11,4,15,-10
8479998,Mikey Anderson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479998.png,67,4,11,15,0
8478970,Jalen Chatfield,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478970.png,62,1,14,15,15
8484304,Uvis Balinskis,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484304.png,54,5,10,15,-13
8478904,Steven Lorentz,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478904.png,61,5,10,15,2
8483570,Ben Meyers,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483570.png,44,7,8,15,-7
8477446,Michael McCarron,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477446.png,68,6,9,15,-15
8476878,Zemgus Girgensons,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476878.png,61,8,7,15,-2
8482858,Ryker Evans,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482858.png,54,7,7,14,7
8477527,Ross Johnston,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477527.png,62,3,11,14,0
8481525,Matthew Robertson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481525.png,59,4,10,14,-4
8476892,Colton Parayko,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476892.png,64,1,13,14,-12
8476473,Connor Murphy,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476473.png,69,5,9,14,-8
8483499,Liam Ohgren,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483499.png,56,7,7,14,-6
8481043,Cole Koepke,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481043.png,53,6,8,14,1
8476917,Adam Pelech,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476917.png,70,4,10,14,5
8477969,Marcus Pettersson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477969.png,69,1,13,14,-9
8475455,Brenden Dillon,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475455.png,69,3,11,14,-8
8481527,Kaedan Korczak,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481527.png,69,3,11,14,7
8476458,Ryan Strome,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476458.png,41,4,10,14,-9
8479992,Michael Rasmussen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479992.png,61,6,8,14,-9
8483733,Nikita Grebenkin,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483733.png,55,4,10,14,-7
8482176,Wyatt Kaiser,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482176.png,64,6,8,14,-10
8481523,Kirby Dach,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481523.png,32,8,6,14,0
8477425,Miles Wood,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477425.png,44,8,6,14,-6
8481532,Alex Turcotte,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481532.png,60,3,11,14,-7
8477998,Warren Foegele,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477998.png,55,11,3,14,-2
8478136,Jake Middleton,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478136.png,64,1,13,14,2
8477478,William Carrier,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477478.png,58,6,8,14,1
8476292,Ondrej Palat,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476292.png,69,5,9,14,-8
8481032,Paul Cotter,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481032.png,66,8,6,14,-17
8478057,Dakota Joshua,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478057.png,48,9,5,14,-2
8479980,Nicolas Hague,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479980.png,55,3,11,14,-4
8474151,Ryan McDonagh,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8474151.png,35,5,8,13,11
8484800,Berkly Catton,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484800.png,53,6,7,13,-5
8475462,Radko Gudas,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475462.png,52,2,11,13,-1
8483506,Sam Rinzel,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483506.png,41,3,10,13,-3
8482768,Fedor Svechkov,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482768.png,57,3,10,13,-6
8476871,Tanner Pearson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476871.png,53,7,6,13,8
8482148,Hendrix Lapierre,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482148.png,65,3,10,13,4
8476467,Jamie Oleksiak,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476467.png,67,5,8,13,8
8479369,Andrew Peeke,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479369.png,66,4,9,13,-8
8476994,Vinnie Hinostroza,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476994.png,53,5,8,13,-9
8479398,Samuel Girard,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479398.png,48,3,10,13,11
8482126,Emil Andrae,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482126.png,50,2,11,13,13
8475784,Jeff Skinner,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475784.png,32,6,7,13,-8
8484149,Gavin Brindley,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484149.png,55,6,7,13,1
8478891,Mason Appleton,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478891.png,60,5,8,13,-3
8476480,Vladislav Namestnikov,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476480.png,57,7,6,13,-11
8479442,Troy Stecher,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479442.png,55,3,10,13,0
8480049,Dylan Samberg,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480049.png,53,1,12,13,5
8481006,Tyler Tucker,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481006.png,61,3,10,13,-1
8482691,Aatu Räty,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482691.png,53,4,9,13,1
8482159,Tyson Foerster,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482159.png,21,10,3,13,7
8475279,Ben Chiarot,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475279.png,70,5,7,12,-5
8479359,Beck Malenstyn,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479359.png,69,6,6,12,0
8479336,Carl Grundstrom,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479336.png,39,8,4,12,8
8482165,Yan Kuznetsov,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482165.png,52,4,8,12,-9
8484806,Sam Dickinson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484806.png,58,1,11,12,-6
8474679,Gustav Nyquist,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8474679.png,48,1,11,12,-8
8476891,Matt Grzelcyk,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476891.png,68,0,12,12,-9
8482178,Ian Moore,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482178.png,54,4,8,12,-4
8477839,Conor Sheary,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477839.png,49,3,9,12,0
8473422,Nick Foligno,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8473422.png,45,3,9,12,3
8482482,Adam Wilsby,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482482.png,45,1,11,12,-3
8481563,Drew Helleson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481563.png,53,2,10,12,-7
8479370,Tyson Jost,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479370.png,56,7,5,12,-13
8480834,Ty Emberson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480834.png,61,2,10,12,3
8478859,Niko Mikkola,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478859.png,68,3,8,11,-1
8476624,Barclay Goodrow,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476624.png,68,5,6,11,-16
8480727,Zach Whitecloud,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480727.png,65,2,9,11,-8
8475220,Marcus Foligno,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475220.png,48,6,5,11,-11
8477380,Jonny Brodzinski,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477380.png,44,4,7,11,-5
8477845,Trevor van Riemsdyk,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477845.png,56,2,9,11,-2
8477573,Nathan Walker,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477573.png,41,4,7,11,-5
8484142,Denver Barkey,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484142.png,32,3,8,11,-9
8480043,Timothy Liljegren,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480043.png,46,1,10,11,-7
8476927,Teddy Blueger,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476927.png,22,6,5,11,-6
8481219,Jonathan Aspirot,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481219.png,49,3,8,11,26
8476429,Scott Mayfield,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476429.png,68,2,9,11,-9
8481477,Nico Sturm,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481477.png,46,5,6,11,1
8480848,Ty Dellandrea,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480848.png,42,2,9,11,-15
8484994,Igor Chernyshov,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484994.png,16,3,8,11,2
8483676,Stephen Halliday,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483676.png,28,4,7,11,2
8476967,Brett Kulak,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476967.png,69,1,10,11,0
8478472,Mathieu Joseph,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478472.png,41,2,9,11,-4
8474189,Lars Eller,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8474189.png,55,3,8,11,5
8476278,Colin Blackwell,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476278.png,58,3,8,11,-2
8484860,Matvei Gridin,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484860.png,25,4,7,11,-13
8478454,Noah Juulsen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478454.png,49,1,9,10,3
8478468,Jeremy Lauzon,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478468.png,56,0,10,10,-5
8481056,Spencer Stastney,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481056.png,66,2,8,10,-11
8482166,Shakir Mukhamadullin,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482166.png,37,4,6,10,-2
8480806,Isac Lundeström,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480806.png,55,4,6,10,0
8480003,Jesper Boqvist,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480003.png,60,3,7,10,-7
8480840,Oskar Bäck,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480840.png,59,5,5,10,7
8482087,Kaiden Guhle,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482087.png,29,2,8,10,0
8482703,Colton Dach,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482703.png,56,3,7,10,-17
8480246,Nick Perbix,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480246.png,66,3,7,10,-10
8480035,Henri Jokiharju,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480035.png,36,0,10,10,2
8479022,Rodrigo Abols,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479022.png,42,3,7,10,-1
8481719,Max Crozier,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481719.png,34,1,9,10,7
8477369,Carson Soucy,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477369.png,64,5,5,10,-3
8482062,Cole Smith,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482062.png,51,6,4,10,-7
8479371,Dante Fabbro,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479371.png,61,5,5,10,-13
8483630,Pavol Regenda,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483630.png,21,9,1,10,2
8480145,Neal Pionk,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480145.png,41,3,6,9,0
8480829,Jesperi Kotkaniemi,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480829.png,37,2,7,9,2
8483678,Elias Pettersson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483678.png,59,2,7,9,-13
8481641,Joel Kiviranta,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481641.png,38,3,6,9,1
8481593,Jayden Struble,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481593.png,46,0,9,9,0
8482947,Zakhar Bardakov,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482947.png,54,1,8,9,4
8482125,Alexander Holtz,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482125.png,28,3,6,9,-1
8480878,Nils Lundkvist,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480878.png,42,3,6,9,8
8481754,Nikita Nesterenko,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481754.png,29,1,8,9,-2
8479324,Ryan Lindgren,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479324.png,65,2,7,9,7
8479066,Ryan Lomberg,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479066.png,56,4,5,9,-3
8482911,Joel Nystrom,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482911.png,37,1,8,9,5
8476925,Colton Sissons,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476925.png,54,5,4,9,-9
8481607,Albert Johansson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481607.png,70,2,7,9,-10
8474574,Tyler Myers,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8474574.png,64,1,8,9,-25
8478416,Erik Cernak,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478416.png,47,1,8,9,3
8479400,Pierre-Luc Dubois,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479400.png,18,4,5,9,-3
8476422,Mike Reilly,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476422.png,36,1,8,9,11
8475755,Alexander Petrovic,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475755.png,51,2,7,9,2
8482408,Jeff Malott,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482408.png,52,3,6,9,-9
8478104,Samuel Blais,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478104.png,21,3,5,8,2
8482726,Samuel Helenius,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482726.png,41,4,4,8,-3
8475714,Calle Jarnkrok,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475714.png,47,6,2,8,-9
8480281,Alexey Toropchenko,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480281.png,53,3,5,8,-11
8480950,Ilya Lyubushkin,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480950.png,44,1,7,8,1
8479520,Brandon Duhaime,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479520.png,70,4,4,8,-2
8481133,Cole Reinhardt,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481133.png,49,4,4,8,-6
8477499,Rasmus Ristolainen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477499.png,32,1,7,8,2
8476879,Cody Ceci,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476879.png,69,1,7,8,-5
8477947,Sonny Milano,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477947.png,31,4,4,8,0
8482470,Ilya Solovyov,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482470.png,27,1,7,8,2
8484185,Nick Lardis,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484185.png,28,5,3,8,-11
8482733,Logan Mailloux,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482733.png,54,3,5,8,-19
8473507,Jeff Petry,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8473507.png,59,0,8,8,-9
8482765,Isak Rosen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482765.png,24,4,4,8,-3
8478366,Frank Vatrano,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478366.png,44,4,4,8,-10
8476438,Brandon Saad,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476438.png,46,3,5,8,-8
8478046,Danton Heinen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478046.png,34,5,3,8,3
8484230,Otto Stenberg,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484230.png,23,1,7,8,3
8477406,Mattias Janmark,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477406.png,43,1,7,8,-8
8475760,Nick Bjugstad,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475760.png,48,6,2,8,-9
8478424,Jansen Harkins,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478424.png,42,3,5,8,-6
8476372,Nick Seeler,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476372.png,67,2,6,8,-4
8480084,Nick DeSimone,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480084.png,37,2,5,7,5
8484160,Nate Danielson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484160.png,28,2,5,7,-7
8474568,Luke Schenn,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8474568.png,48,1,6,7,-13
8483513,Reid Schaefer,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483513.png,34,5,2,7,-8
8482117,Lukas Reichel,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482117.png,21,3,4,7,-1
8478443,Brandon Carlo,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478443.png,48,0,7,7,9
8476474,Stefan Noesen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476474.png,38,3,4,7,-12
8477810,Joel Hanley,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477810.png,65,0,7,7,-3
8480990,Declan Chisholm,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480990.png,26,1,6,7,3
8478399,Jonas Siegenthaler,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478399.png,69,0,7,7,-15
8476448,William Karlsson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476448.png,14,4,3,7,-1
8479705,Jeffrey Viel,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479705.png,32,2,5,7,2
8481030,Jack St. Ivany,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481030.png,17,0,7,7,7
8482111,Justin Barron,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482111.png,42,0,7,7,-2
8479414,Nathan Bastian,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479414.png,33,6,1,7,4
8477488,Brett Pesce,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477488.png,37,1,6,7,-11
8482758,Ville Koivunen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482758.png,33,2,5,7,-5
8484388,Daniil But,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484388.png,28,3,4,7,2
8475188,Brayden McNabb,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475188.png,51,3,4,7,-6
8481237,Kyle MacLean,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481237.png,50,2,5,7,-5
8482666,Scott Morrow,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482666.png,29,0,6,6,-5
8483497,Jani Nyman,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483497.png,26,4,2,6,-4
8482172,Landon Slaggert,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482172.png,41,3,3,6,0
8474567,Zach Bogosian,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8474567.png,37,2,4,6,4
8480001,Urho Vaakanainen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480001.png,33,0,6,6,0
8480196,Jacob Bryson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480196.png,42,2,4,6,-5
8476867,Brendan Gaunce,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476867.png,25,2,4,6,-1
8483406,Taylor Ward,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483406.png,27,3,3,6,1
8484177,Lenni Hameenaho,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484177.png,21,2,4,6,0
8477454,Adam Erne,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477454.png,35,5,1,6,2
8482929,Emil Lilleberg,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482929.png,36,2,4,6,9
8483425,Lian Bichsel,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483425.png,38,3,3,6,7
8479982,Conor Timmins,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479982.png,33,0,6,6,-11
8476874,Olli Maatta,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476874.png,30,0,6,6,-7
8479365,Trent Frederic,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479365.png,67,4,2,6,-16
8476822,Luke Glendening,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476822.png,57,1,5,6,-10
8481556,John Beecher,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481556.png,32,3,3,6,-5
8484305,Zach Metsa,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484305.png,37,2,4,6,20
8480144,David Kampf,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480144.png,38,2,4,6,-12
8482094,Daemon Hunt,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482094.png,29,0,5,5,-3
8482090,Jack Finley,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482090.png,34,2,3,5,2
8483468,Jiri Kulich,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483468.png,12,3,2,5,-4
8480870,Bo Groulx,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480870.png,7,3,2,5,4
8478413,Jordan Greenway,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478413.png,33,1,4,5,-9
8483487,Rutger McGroarty,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483487.png,20,2,3,5,-1
8479316,Luke Kunin,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479316.png,50,2,3,5,-10
8483471,Brad Lambert,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483471.png,12,2,3,5,-2
8484321,Nikolas Matinpalo,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484321.png,37,0,5,5,2
8475763,Kevin Hayes,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475763.png,25,3,2,5,-4
8483771,Sandis Vilmanis,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483771.png,19,3,2,5,-1
8479576,Vincent Desharnais,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479576.png,40,1,4,5,3
8477365,Connor Clifton,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477365.png,38,2,3,5,0
8483395,Arshdeep Bains,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483395.png,28,1,4,5,-3
8478476,Kyle Capobianco,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478476.png,31,2,3,5,0
8485493,David Tomasek,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8485493.png,22,3,2,5,-6
8481725,Elmer Soderblom,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481725.png,46,3,2,5,-6
8482859,Zack Ostapchuk,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482859.png,45,3,2,5,-10
8482874,Jacob Melanson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482874.png,32,2,3,5,-6
8482103,Ozzy Wiesblatt,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482103.png,38,1,4,5,-6
8482715,Ryan Ufko,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482715.png,8,2,3,5,1
8477508,Curtis Lazar,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477508.png,38,3,2,5,-2
8479550,Tanner Laczynski,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479550.png,10,0,5,5,0
8481122,Simon Benoit,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481122.png,62,0,5,5,-15
8479944,Zach Aston-Reese,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479944.png,26,1,4,5,-1
8481726,Adam Edstrom,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481726.png,33,3,2,5,1
8480058,Pierre-Olivier Joseph,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480058.png,24,1,4,5,-12
8483455,Isaac Howard,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483455.png,28,2,3,5,-6
8477021,Alexander Kerfoot,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477021.png,22,2,3,5,-1
8480813,Joseph Veleno,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480813.png,51,2,2,4,-8
