id,name,abbr,team,pos,color,photo,gp,g,a,pts,plusMinus,pim,shots
8482072,Jack Ahcan,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482072.png,9,0,2,2,3,0,5
8483447,Conor Geekie,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483447.png,11,0,2,2,-2,6,8
8481732,Andre Lee,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481732.png,7,1,1,2,-2,0,5
8481161,Jake Christiansen,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481161.png,35,0,2,2,-7,6,24
8474612,Travis Hamonic,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8474612.png,25,0,2,2,-10,29,19
8481028,Martin Pospisil,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481028.png,15,1,1,2,-3,15,16
8482993,Avery Hayes,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482993.png,11,2,0,2,-6,12,19
8481070,Hugh McGing,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481070.png,3,1,1,2,0,0,4
8480876,Curtis Douglas,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480876.png,33,0,2,2,-1,94,19
8475752,Tyler Pitlick,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475752.png,32,2,0,2,-4,24,26
8479293,Brandon Tanev,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479293.png,46,0,2,2,-14,33,32
8480891,Michael Kesselring,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480891.png,32,0,2,2,-3,50,43
8475690,Chris Tanev,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475690.png,11,0,2,2,8,0,8
8480887,Jordan Harris,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480887.png,6,1,1,2,-1,0,10
8482877,Jaroslav Chmelar,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482877.png,15,2,0,2,-3,7,10
8480245,Olle Lycksell,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480245.png,7,1,1,2,-2,0,7
8480259,Ben Jones,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480259.png,26,1,1,2,-10,0,25
8479942,Dominik Shine,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479942.png,11,2,0,2,-1,7,8
8484203,Bradly Nadeau,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484203.png,8,2,0,2,-2,0,8
8478043,Sam Lafferty,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478043.png,24,1,1,2,0,14,6
8477938,Haydn Fleury,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477938.png,28,1,1,2,-15,6,21
8479402,Jake Bean,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479402.png,16,1,1,2,-7,16,16
8484150,Hunter Brzustewicz,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484150.png,22,1,1,2,-2,2,23
8477993,Justin Kirkland,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477993.png,20,1,1,2,1,2,11
8484428,Charles Alexis Legault,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484428.png,8,1,1,2,4,10,10
8482964,Arber Xhekaj,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482964.png,55,1,1,2,-6,108,36
8474090,Brendan Smith,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8474090.png,15,0,2,2,-1,11,10
8479026,Philippe Myers,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479026.png,35,0,2,2,-9,18,37
8477996,Juho Lammikko,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477996.png,24,0,2,2,-4,4,15
8483728,Jared Davidson,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483728.png,10,0,1,1,-4,10,9
8475718,Justin Holl,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475718.png,4,0,1,1,3,4,2
8484135,Parker Ford,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484135.png,11,0,1,1,-2,4,7
8482118,Sam Colangelo,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482118.png,9,1,0,1,-3,4,7
8477320,Anton Blidh,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477320.png,4,0,1,1,1,0,4
8483699,Angus Booth,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483699.png,1,1,0,1,1,0,1
8483452,Hunter Haight,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483452.png,7,0,1,1,-3,0,8
8481014,Alexander Romanov,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481014.png,15,0,1,1,-7,6,17
8482785,Justin Robidas,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482785.png,2,0,1,1,0,0,2
8479718,Alex Barré-Boulet,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479718.png,1,0,1,1,0,0,0
8481560,Arthur Kaliyev,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481560.png,2,0,1,1,0,0,4
8479533,Joona Koppanen,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479533.png,10,0,1,1,-1,2,6
8480007,Jonas Rondbjerg,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480007.png,4,0,1,1,-2,0,6
8484938,Arttu Hyry,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484938.png,8,0,1,1,1,0,10
8483039,Tristen Nielsen,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483039.png,4,0,1,1,1,0,3
8481577,Philip Tomasino,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481577.png,9,0,1,1,-2,0,9
8484529,Connor Clattenburg,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484529.png,5,1,0,1,1,13,3
8478502,Dennis Gilbert,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478502.png,6,0,1,1,0,2,2
8482168,Maxim Groshev,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482168.png,2,0,1,1,1,0,1
8481599,Victor Soderstrom,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481599.png,8,0,1,1,3,0,8
8483756,Jared Wright,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483756.png,10,0,1,1,1,0,14
8479395,Dennis Cholowski,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479395.png,15,0,1,1,-5,2,10
8484794,Michael Brandsegg-Nygård,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484794.png,12,0,1,1,-5,2,17
8482206,Ethan Cardwell,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482206.png,7,1,0,1,-3,2,6
8482747,Brennan Othmann,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482747.png,17,1,0,1,-4,11,13
8482451,Mikael Pyyhtia,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482451.png,5,1,0,1,-1,0,6
8485405,Brady Martin,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8485405.png,3,0,1,1,0,0,2
8483505,Matthew Poitras,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483505.png,3,1,0,1,1,4,8
8476952,Dominic Toninato,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476952.png,6,0,1,1,1,6,6
8476525,Colin Miller,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476525.png,15,0,1,1,-8,6,16
8479291,Kevin Rooney,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479291.png,1,1,0,1,1,0,1
8482641,Matt Kiersted,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482641.png,4,0,1,1,-1,0,4
8479339,Patrik Laine,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479339.png,5,0,1,1,-3,2,6
8480871,Adam Boqvist,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480871.png,21,0,1,1,-4,6,8
8483432,Luca Del Bel Belluz,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483432.png,13,0,1,1,-2,4,11
8477931,Tomas Nosek,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477931.png,9,0,1,1,-2,2,1
8483466,Kevin Korchinski,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483466.png,4,0,1,1,-1,2,3
8480825,Patrick Giles,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480825.png,3,0,1,1,1,0,2
8483930,Ivan Ivan,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483930.png,9,0,1,1,1,2,4
8478062,Dysin Mayo,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478062.png,3,0,1,1,1,0,5
8483472,Maveric Lamoureux,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483472.png,5,0,1,1,4,2,4
8477541,Dakota Mermis,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477541.png,11,1,0,1,-3,11,5
8485511,Quinn Hutson,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8485511.png,4,1,0,1,-1,0,3
8484188,Theo Lindstein,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484188.png,6,0,1,1,1,2,6
8478452,Caleb Jones,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478452.png,7,0,1,1,1,0,5
8475235,Nicolas Deslauriers,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475235.png,25,0,1,1,-3,38,13
8484386,Dmitri Simashev,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484386.png,25,0,1,1,-9,18,23
8477979,Nicolas Aube-Kubel,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477979.png,4,0,1,1,1,6,4
8483448,Isaiah George,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483448.png,2,0,1,1,0,0,0
8482153,Brendan Brisson,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482153.png,3,0,1,1,-1,0,2
8484403,Florian Xhekaj,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484403.png,5,0,1,1,-1,7,4
8479362,Riley Tufte,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479362.png,4,1,0,1,-1,0,4
8484839,Harrison Brunicke,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484839.png,9,1,0,1,-4,6,8
8483531,Brian Halonen,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483531.png,9,1,0,1,-1,5,4
8482742,Zachary L'Heureux,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482742.png,12,1,0,1,3,5,9
8477463,Steven Santini,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477463.png,10,0,1,1,1,2,3
8479387,Keaton Middleton,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479387.png,3,0,1,1,-1,4,0
8483424,Owen Beck,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483424.png,15,1,0,1,4,6,11
8484262,Travis Mitchell,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484262.png,9,1,0,1,0,6,4
8477073,Kurtis MacDermid,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477073.png,17,0,1,1,-4,33,2
8484873,Cole Hutson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484873.png,2,1,0,1,0,0,3
8482460,Matt Rempe,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482460.png,26,1,0,1,-4,11,15
8481065,Angus Crookshank,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481065.png,8,1,0,1,1,4,4
8479644,Matt Luff,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479644.png,5,1,0,1,-2,0,5
8485251,Kai Uchacz,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8485251.png,3,0,0,0,-1,5,2
8476988,Matthew Benning,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476988.png,1,0,0,0,0,0,0
8476425,Joseph LaBate,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476425.png,1,0,0,0,-1,0,2
8483675,Kenny Connors,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483675.png,2,0,0,0,-1,0,5
8477419,Mason Geertsen,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477419.png,5,0,0,0,-1,12,1
8475762,Derek Forbort,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475762.png,2,0,0,0,0,2,1
8482804,Ty Murchison,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482804.png,3,0,0,0,1,0,1
8481517,Brett Leason,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481517.png,6,0,0,0,-2,0,1
8482766,William Stromgren,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482766.png,3,0,0,0,-1,0,2
8477401,John Hayden,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477401.png,3,0,0,0,-1,2,2
8481712,Matej Blümel,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481712.png,4,0,0,0,-3,0,4
8481594,Nathan Légaré,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481594.png,1,0,0,0,0,0,0
8481562,Domenick Fensore,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481562.png,1,0,0,0,-2,0,2
8483491,Ivan Miroshnichenko,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483491.png,4,0,0,0,1,2,5
8483460,David Jiricek,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483460.png,25,0,0,0,0,14,15
8482496,Nils Aman,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482496.png,2,0,0,0,0,0,1
8482787,Nikita Chibrikov,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482787.png,8,0,0,0,0,12,5
8482132,Brett Berard,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482132.png,13,0,0,0,-1,6,10
8479941,Justin Danforth,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479941.png,4,0,0,0,-2,2,2
8482162,Roby Jarventie,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482162.png,1,0,0,0,0,0,1
8483567,Georgii Merkulov,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483567.png,1,0,0,0,-1,0,0
8483433,Jack Devine,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483433.png,6,0,0,0,-3,2,6
8485385,Braeden Cootes,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8485385.png,3,0,0,0,-2,0,0
8475795,Dylan McIlrath,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475795.png,12,0,0,0,-1,10,4
8474149,Evgenii Dadonov,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8474149.png,18,0,0,0,-4,2,16
8483546,Marshall Rifai,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483546.png,1,0,0,0,0,0,1
8478147,Bokondji Imama,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478147.png,2,0,0,0,0,5,2
8481715,Hunter Skinner,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481715.png,1,0,0,0,1,0,0
8480874,Adam Ginning,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480874.png,5,0,0,0,0,0,2
8479543,Michael Pezzetta,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479543.png,2,0,0,0,-1,9,1
8477034,Jaycob Megna,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477034.png,4,0,0,0,-5,2,1
8481848,Jacob Gaucher,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481848.png,3,0,0,0,-1,0,3
8479421,Jacob Moverare,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479421.png,15,0,0,0,-4,0,7
8483465,Joakim Kemell,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483465.png,5,0,0,0,1,0,2
8482698,Tristan Broz,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482698.png,1,0,0,0,-1,0,2
8484821,Sam Morton,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484821.png,3,0,0,0,-1,10,3
8482781,Carson Lambos,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482781.png,1,0,0,0,1,0,1
8478211,Dryden Hunt,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478211.png,3,0,0,0,-3,2,4
8483503,Owen Pickering,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483503.png,4,0,0,0,-3,2,1
8483526,Danil Zhilkin,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483526.png,4,0,0,0,2,0,2
8476979,Erik Gustafsson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476979.png,2,0,0,0,-2,2,3
8482624,Daniil Miromanov,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482624.png,1,0,0,0,0,0,0
8477971,Andreas Englund,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477971.png,3,0,0,0,-1,2,2
8482479,Trevor Kuntar,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482479.png,1,0,0,0,-1,0,0
8480828,Michael Callahan,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480828.png,5,0,0,0,-1,0,3
8482807,Ethan Del Mastro,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482807.png,8,0,0,0,-5,14,6
8484779,Jett Luchanko,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484779.png,4,0,0,0,-3,2,1
8479772,Zack MacEwen,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479772.png,3,0,0,0,0,0,4
8481567,Henry Thrun,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481567.png,4,0,0,0,-1,0,4
8481518,Nolan Foote,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481518.png,2,0,0,0,-2,2,5
8483463,Aleksanteri Kaskimaki,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483463.png,5,0,0,0,-6,0,6
8475413,Justin Dowling,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475413.png,2,0,0,0,-1,0,1
8481591,Samuel Poulin,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481591.png,2,0,0,0,-2,0,1
8483841,Xavier Parent,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483841.png,5,0,0,0,-1,2,2
8482652,Walker Duehr,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482652.png,3,0,0,0,-1,0,2
8475179,Dmitry Kulikov,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475179.png,12,0,0,0,-3,4,7
8482192,Isaak Phillips,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482192.png,3,0,0,0,0,2,3
8480021,Jack Studnicka,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480021.png,18,0,0,0,-6,4,16
8484287,Cole McWard,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484287.png,3,0,0,0,1,0,1
8481564,Ryan Johnson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481564.png,3,0,0,0,0,2,0
8479639,Dylan Coghlan,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479639.png,3,0,0,0,1,2,2
8484255,Jason Polin,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484255.png,3,0,0,0,1,0,0
8483429,Seamus Casey,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483429.png,2,0,0,0,-3,0,4
8479388,Riley Stillman,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479388.png,4,0,0,0,1,0,1
8482067,Connor Mackey,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482067.png,1,0,0,0,-2,2,0
8481547,Simon Lundmark,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481547.png,1,0,0,0,1,0,1
8481592,Jakob Pelletier,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481592.png,2,0,0,0,0,0,0
8481572,Ville Heinola,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481572.png,3,0,0,0,0,0,5
8482209,Rory Kerins,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482209.png,2,0,0,0,-1,0,1
8482941,Shane Lachance,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482941.png,1,0,0,0,0,0,0
8475461,Andrew Agozzino,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475461.png,2,0,0,0,0,0,0
8483686,Adam Engstrom,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483686.png,11,0,0,0,3,6,7
8481534,Raphael Lavoie,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481534.png,1,0,0,0,0,0,0
8484933,Mikulas Hovorka,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484933.png,1,0,0,0,-3,0,0
8479383,Boris Katchouk,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479383.png,3,0,0,0,0,0,0
8484901,Jacob Quillan,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484901.png,13,0,0,0,-3,2,7
8478967,Lane Pederson,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478967.png,5,0,0,0,0,0,0
8478173,Hayden Hodgson,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478173.png,9,0,0,0,-1,11,3
8482749,Joshua Roy,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482749.png,3,0,0,0,0,2,2
8480326,Sheldon Dries,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480326.png,5,0,0,0,0,0,2
8482953,Taylor Makar,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482953.png,12,0,0,0,0,4,7
8483766,David Spacek,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483766.png,2,0,0,0,-1,0,0
8482167,Bogdan Trineyev,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482167.png,2,0,0,0,0,0,1
8484214,Luca Pinelli,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484214.png,3,0,0,0,-1,0,6
8475253,Garrett Wilson,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475253.png,2,0,0,0,-1,5,2
8476391,T.J. Tynan,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476391.png,1,0,0,0,1,0,1
8483768,Victor Mancini,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483768.png,19,0,0,0,-11,5,8
8482070,Mitchell Chaffee,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482070.png,7,0,0,0,0,4,8
8482673,Xavier Bourgault,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482673.png,2,0,0,0,-1,0,3
